time,energy,coldwater,warmwater
2014-06-19T18:00:00,1.15999999999985,0.0379999999999967,0.0369999999999919
2014-06-19T19:00:00,0.650000000000091,0.0210000000000008,0.0210000000000008
2014-06-19T20:00:00,1.07999999999993,0.00600000000000023,0
2014-06-19T21:00:00,0.579999999999927,0.00300000000000011,0
2014-06-19T22:00:00,0.430000000000291,0.0100000000000051,0
2014-06-19T23:00:00,0.289999999999964,0.00499999999999545,0.00300000000000011
2014-06-20T00:00:00,0.119999999999891,0,0
2014-06-20T01:00:00,0.0999999999999091,0,0
2014-06-20T02:00:00,0.110000000000127,0,0
2014-06-20T03:00:00,0.110000000000127,0,0
2014-06-20T04:00:00,0.0899999999996908,0.00900000000000034,0
2014-06-20T05:00:00,1.25,0.0520000000000067,0.0160000000000053
2014-06-20T06:00:00,1.32999999999993,0.0319999999999965,0.00300000000000011
2014-06-20T07:00:00,0.400000000000091,0.046999999999997,0.0130000000000052
2014-06-20T08:00:00,1.15000000000009,0.0379999999999967,0.012999999999991
2014-06-20T09:00:00,1.07000000000016,0.0460000000000065,0.078000000000003
2014-06-20T10:00:00,0.449999999999818,0.0579999999999927,0.0370000000000061
2014-06-20T11:00:00,0.639999999999873,0.0110000000000099,0.00099999999999056
2014-06-20T12:00:00,1.67000000000007,0.039999999999992,0.0100000000000051
2014-06-20T13:00:00,1.98000000000002,0.0300000000000011,0.00799999999999557
2014-06-20T14:00:00,1.26000000000022,0.0570000000000022,0.0120000000000005
2014-06-20T15:00:00,0.960000000000036,0.0679999999999978,0.0169999999999959
2014-06-20T16:00:00,0.679999999999836,0.0510000000000019,0.00400000000000489
2014-06-20T17:00:00,0.760000000000218,0.0619999999999976,0.0229999999999961
2014-06-20T18:00:00,0.539999999999964,0.0379999999999967,0.00200000000000955
2014-06-20T19:00:00,0.539999999999964,0.0750000000000028,0.0109999999999957
2014-06-20T20:00:00,0.460000000000036,0.0600000000000023,0.0109999999999957
2014-06-20T21:00:00,0.539999999999964,0.0390000000000015,0.00100000000000477
